"file_id"	"cases.samples.submitter_id"
"fdcbd3ea-55ca-46a9-b2ae-94e0df54cf29"	"TCGA-E2-A15H-01A"
"1cc148e5-4de0-4726-a7bf-fdc1d12061d3"	"TCGA-C8-A1HO-01A"
"82983215-9c24-43ab-abd3-466a8fd582eb"	"TCGA-B6-A0IE-01A"
"97cbc2b6-b656-4ae3-a492-76cc224ae8d9"	"TCGA-AQ-A1H3-01A"
"fcc1b1e8-abc8-4f69-97ac-132bb5efccf5"	"TCGA-LL-A7SZ-01A"
"2fd08d1f-75ac-4129-b773-f0524a32cd95"	"TCGA-HC-8213-01A"
"7f219d44-5f9e-4dbe-aa26-71e7997d3f0a"	"TCGA-YL-A8SK-01B"
"183ea15c-24bc-4514-8b0a-6f61fa87adb3"	"TCGA-2A-A8VO-01A"
"4a15fdd7-19ea-47f3-84a1-7a7f18f77259"	"TCGA-HC-A76W-01A"
"a0c73146-5ad5-42eb-9b5a-3a7f898a8eb1"	"TCGA-VP-A87E-01A"
"c518c9a3-7225-4e93-9440-6410cd02ed3b"	"TCGA-HC-8258-11A"
"03d23292-2879-4de3-9723-b30ac1fca545"	"TCGA-G9-6339-01A"
"d09e6439-f679-45e1-a684-6b01e2f6944b"	"TCGA-TP-A8TT-01A"
"655ec45e-6b94-47a8-98dc-2ca4082a9739"	"TCGA-G9-6356-01A"
"0d3b231a-9dbd-4f0d-bba7-4711ea7b5f67"	"TCGA-XJ-A83H-01A"
"7ed025a8-ad73-4167-bc7b-cb3cf95db361"	"TCGA-EJ-7793-01A"
"8a56bd87-0275-420e-b138-78ab47c58019"	"TCGA-EJ-5515-01A"
"b01b153a-c286-474e-a979-4c86b142857a"	"TCGA-H9-A6BY-01A"
"726aeab5-9fd9-4fa9-8d89-3a6d61e0aa2e"	"TCGA-CH-5744-01A"
"d63db0cf-0c10-421e-b730-693fbd941e80"	"TCGA-VP-A875-01A"
"e507eeb5-215d-4a2d-91d2-eec349c2108e"	"TCGA-J4-A67R-01A"
"c6405031-8e9e-4721-8bd5-a04080ae5598"	"TCGA-XJ-A9DI-01A"
"3e4d2d12-0c26-4a93-8c85-8a5ad5efad56"	"TCGA-EJ-7784-01A"
"b4e0dd62-1ac0-4299-a113-a0944cac45f0"	"TCGA-HC-7750-01A"
"cde20a94-3d94-40fe-9b4f-7ff180272d85"	"TCGA-HC-7747-11A"
"c6a6a750-5d6a-45bf-98db-e3912513f49c"	"TCGA-CH-5794-01A"
"98466229-484e-4359-8b63-db68c99d2993"	"TCGA-HC-A8D1-01A"
"a5db68db-4431-4904-bd1e-fa52290864b5"	"TCGA-V1-A9Z8-01A"
"04969c80-7b53-47c5-9796-39a1386aa9b0"	"TCGA-EJ-5511-01A"
"fe086cda-5e71-4538-83f0-b644f59c2dbd"	"TCGA-HC-A6AL-01A"
"6c902223-0edc-4542-ac6f-3505aa91d125"	"TCGA-EJ-5510-01A"
"9ae9fbd1-5d0d-495d-98a7-89ce981b8977"	"TCGA-HC-7077-01A"
"5d2b7892-4975-4e3e-8511-98abac197bdd"	"TCGA-HC-A76X-01A"
"0e1f38e1-92d2-4ee6-8267-207b5735387c"	"TCGA-KK-A7AW-01A"
"34dc8215-a0ad-4889-97c1-6472403fe67b"	"TCGA-HC-7742-01A"
"01c217d9-2305-4e79-b74a-ca4591c0179b"	"TCGA-CH-5763-01A"
"a85bf4e2-c223-4994-88f5-152ed1e7cd7b"	"TCGA-J4-A6G3-01A"
"9b091bdb-e7d5-4ae3-ba33-6f5e848cdd2c"	"TCGA-VP-A872-01A"
"75cb4255-db3e-424c-b860-f12efc70a649"	"TCGA-G9-6385-01A"
"23eed4c7-a367-4966-905e-c9271f25e9de"	"TCGA-HC-8262-01A"
"7df81b8d-ebe9-4d42-8957-3fca1fd9e70a"	"TCGA-J9-A52C-01A"
"7558312b-6143-4299-8766-06b8679eeedb"	"TCGA-G9-6498-01A"
"1186c5f9-0895-4140-9ee7-8c2b81f5a3b7"	"TCGA-G9-6378-01A"
"78eee9ba-6589-45b0-9a30-abe49299bbd0"	"TCGA-KK-A8IJ-01A"
"a979a814-1e91-4e3b-97b5-bed5424165e4"	"TCGA-XQ-A8TA-01A"
"a6fdcf23-7658-4c5d-8d40-f93d499dc6f5"	"TCGA-J4-A67T-01A"
"45a2c27a-af73-4203-aa89-c790b99aff4d"	"TCGA-5M-AATE-01A"
"298971c6-a8f6-47d9-8a17-81816fc476ac"	"TCGA-A6-6142-01A"
"105c629e-61fb-4103-b92d-e80c893c092a"	"TCGA-AZ-6601-01A"
"e30e089a-4c93-448b-b285-860e49e01fa2"	"TCGA-WS-AB45-01A"
"8df917bd-e9f8-4e64-98a0-7055f77ba3ea"	"TCGA-QK-A6IJ-01A"
"5f2c8814-5f02-4db2-a784-cb7700f404a9"	"TCGA-EJ-A7NH-01A"
"1093d03f-ceba-42bb-befd-1ce5edf2ad93"	"TCGA-G9-6348-11A"
"be789994-f00d-4264-8c92-3a9f6a340240"	"TCGA-HC-8216-01A"
"98de9eb5-366b-44e3-852a-41fa4ba36d0e"	"TCGA-2A-A8W1-01A"
"026238da-b53c-46c0-bd47-85a3dcb6786b"	"TCGA-J4-A83N-01A"
"eb474d27-9f6f-48d6-accc-82d78931760a"	"TCGA-KK-A59Y-01A"
"ac7f14f8-5374-4b55-ac42-a1256ee807be"	"TCGA-EL-A3GX-01A"
"9f13895f-6bdb-439a-8b93-1d37a3cd683a"	"TCGA-EM-A3FJ-01A"
"0d9336f1-ca43-48ba-a51c-41de93921d8c"	"TCGA-EL-A3ZG-11A"
"66ed370f-f20c-4a8b-9035-80e2d2d62dbc"	"TCGA-EM-A1CU-11A"
"b291483c-cdb0-4c3e-9a92-14be1f044b06"	"TCGA-DJ-A4V2-01A"
"915a8a1a-eaec-423d-a1f5-30341ad93c09"	"TCGA-J8-A4HW-01A"
"9b24b6b1-85f7-44c0-9421-c048e0f129b4"	"TCGA-FY-A3RA-01A"
"b160bba0-91ae-4be8-9810-c66dbad90b51"	"TCGA-FE-A3PD-01A"
"a3de793b-1d1e-44e2-aa2e-50aadd21e67d"	"TCGA-EM-A1YA-01A"
"01eeb73c-99f5-4677-9d9c-c39594d8bc64"	"TCGA-BJ-A45E-01A"
"5e8e5b9c-ba09-4abb-b3e4-c4f246b4d8dd"	"TCGA-EM-A3AK-01A"
"e2a62308-cb17-471b-90bb-fefc8aa071bf"	"TCGA-EM-A1YE-01A"
"7214d7d4-d7a2-45e5-a76b-a84471dfe0f8"	"TCGA-EM-A22L-01A"
"62d86d6c-f05f-40a5-947e-965344df8eb9"	"TCGA-FE-A233-01A"
"1d17abb3-a051-4ce5-b911-915fd81b96cf"	"TCGA-ET-A2MY-01A"
"41fa73d6-0ab5-4113-9461-a7d06127edc8"	"TCGA-EL-A3H1-11A"
"abad329c-dd70-4ce2-8ddc-0978aaee9950"	"TCGA-EM-A2CP-01A"
"3c3716a7-d1f4-4f5a-8d18-a72cb31e333e"	"TCGA-55-A48Y-01A"
"8e2d8847-5f3c-4a48-ac5e-0b16ae848e9c"	"TCGA-86-A4P8-01A"
"34a53742-0155-4fca-81ea-eb7be7113533"	"TCGA-64-1679-01A"
"c96f01b7-ac5b-4128-8fd0-73a52e362d3d"	"TCGA-55-8085-01A"
"9c802e41-322b-4218-ab68-220a80770e72"	"TCGA-86-8671-01A"
"139c706f-d38b-4eba-bed9-703f0d0dfb8f"	"TCGA-35-4122-01A"
"1aafde58-9b8e-4fa6-9acb-8b6090cf06db"	"TCGA-91-6836-11A"
"40b238c9-c579-4477-ba7d-e5b143d1cfcb"	"TCGA-05-4432-01A"
"3ef7a112-d7ff-4a25-bcbd-e4b1e014fe7f"	"TCGA-44-6776-01A"
"5367a7b6-a035-4aa8-89b9-2f89e758db62"	"TCGA-55-A491-01A"
"9a338f89-eb1c-455f-a944-cda79b8e7e8b"	"TCGA-97-8176-01A"
"235a7a04-95a0-4a14-8c9a-f9eb8a0162d4"	"TCGA-97-A4LX-01A"
"418aed95-d68d-446d-96dc-4507f3019476"	"TCGA-44-2668-01A"
"f51aceb7-dddf-4529-bb65-41cc81fda873"	"TCGA-64-1680-01A"
"5b0b6d34-d692-4fcd-89b7-45e1ee37c35d"	"TCGA-99-AA5R-01A"
"ad720e79-5111-418b-b440-991fe6354f72"	"TCGA-91-6849-11A"
"04c48702-a9ec-4c1e-99ba-805adc04c93b"	"TCGA-49-4494-01A"
"a4e7b008-2754-4be0-8f0e-896d7ee109bf"	"TCGA-50-6592-01A"
"995cb4bc-6d01-4091-ad04-e6f27544db48"	"TCGA-55-8087-01A"
"dbabbc65-8e90-495a-98c6-7fc1e28e7f25"	"TCGA-62-A470-01A"
"74fea061-7241-4552-a71c-61b70dc87a26"	"TCGA-49-4488-01A"
"c7b3e727-0397-4c28-b3fd-aaa0ef60e3d8"	"TCGA-EE-A2MM-06A"
"fa339c22-6051-43db-8d29-3531548219f2"	"TCGA-22-5482-11A"
"4e58016e-6a67-49a7-bd58-353a4dd71f9c"	"TCGA-96-8169-01A"
"8e27a9f9-435f-40ba-ba6c-0ae9088cabdc"	"TCGA-56-8622-01A"
"f66788fa-58c5-461e-aad7-2fb4023f6660"	"TCGA-77-7463-01A"
"f954273d-bd3d-47a6-954d-f97d56075456"	"TCGA-43-5670-11A"
"c9d894a6-ac12-4826-8efa-628bf586329b"	"TCGA-46-6025-01A"
"8b06e5a0-0668-41b1-b59f-9a70096c3b26"	"TCGA-6A-AB49-01A"
"b14ba6be-58e6-4e1d-bd1c-f1916e346491"	"TCGA-66-2758-01A"
"329c3d83-f0d4-4861-8297-a405777ad46a"	"TCGA-O2-A52Q-01A"
"15ca6bac-19f2-4a56-a803-0b1d05b8ae47"	"TCGA-33-4586-01A"
"0e2256a5-64ea-41c2-8671-68ab28cb8fa0"	"TCGA-EO-A1Y7-01A"
"c9e9ebaa-bfe1-45a7-96d0-34292108284e"	"TCGA-FI-A2CY-01A"
"45485bc3-37d9-4081-b0c0-d806d6ddeebf"	"TCGA-A5-A0GX-01A"
"b988c3c8-1887-43a2-be84-d667e97bd9e2"	"TCGA-B5-A0JX-01A"
"0278015d-972e-4e8d-8a76-239c65395207"	"TCGA-D1-A175-01A"
"8808500e-0824-4f00-8197-ab853c09eb6c"	"TCGA-ZJ-A8QQ-01A"
"ea1138dc-dbe3-4140-b4bc-155bf448cc93"	"TCGA-C5-A7UE-01A"
"18cdc990-b79b-4d4b-8fa2-614512145aa6"	"TCGA-EK-A2RL-01A"
"ab47f1a5-45d3-46a1-b3d6-81ac11ff8da0"	"TCGA-VS-A94Z-01A"
"53cce68a-0155-4ab6-aac2-b61a95682695"	"TCGA-WE-A8K4-01A"
"28cec425-f067-4008-9aa0-1a5cd689ff4f"	"TCGA-D3-A3C7-06A"
"e7967f37-29fb-4192-a888-57afc2df8bff"	"TCGA-D3-A3CB-06A"
"38dcc304-2c88-47b7-a5c3-4ec10bc044e9"	"TCGA-EB-A6R0-01A"
"d5b0d5b3-a736-4ccb-8335-efd3673f4f8b"	"TCGA-WE-AA9Y-06A"
"948a5ea0-8857-448c-89b0-0928424f9316"	"TCGA-97-7546-01A"
"03418695-e200-4957-9453-e34acffe3c67"	"TCGA-55-7816-01A"
"e386e8db-6b78-41c5-b569-fe6540fc0ef8"	"TCGA-86-6562-01A"
"718e1732-8a97-4a8a-8628-790c2d811cb8"	"TCGA-95-7947-01A"
"5d7d0a64-7411-4bf3-bb9f-716a8fdd3843"	"TCGA-97-7937-01A"
"79b293b2-1e88-4e63-bbd9-70c9ec743c82"	"TCGA-44-8119-01A"
"f2913baa-ed39-4fcf-be2e-2efc77afbcb5"	"TCGA-93-A4JQ-01A"
"46c48d64-a69e-4f91-a472-f836b815595a"	"TCGA-69-7979-01A"
"d4314b32-4b91-4096-b18e-6c81a12c47b0"	"TCGA-MP-A4TI-01A"
"062b40e1-2f4e-466d-a85c-d5c721bec650"	"TCGA-91-6836-01A"
"c62d4332-833d-4125-a47a-554398017985"	"TCGA-55-A490-01A"
"db7a4663-336c-4ebc-976f-193f473b2345"	"TCGA-73-4670-01A"
"596718cf-a59b-4497-ad1e-69bca6a37ab2"	"TCGA-91-8499-01A"
"b6a2d572-5c02-4630-bf1d-d03cd8297b1b"	"TCGA-53-7624-01A"
"60729d78-c5c4-464c-8927-ecde0083af08"	"TCGA-55-A4DG-01A"
"c270acf4-c437-4759-8e29-b5b8e1b2560d"	"TCGA-44-2665-01A"
"c5b283b8-a6ab-4652-b824-18fe1cebe0e3"	"TCGA-50-5935-01A"
"47043dc2-b3a6-46cd-a4a8-9360951d60c9"	"TCGA-55-7994-01A"
"0d8e0de7-ddfa-42eb-9ddf-a369540c39ed"	"TCGA-44-2666-01A"
"096e538f-8902-4343-b78f-16b4d737e89c"	"TCGA-44-A47A-01A"
"cd7bac40-d763-4f9d-a3c7-e54f70a7ad6f"	"TCGA-75-7027-01A"
"fd5e3e35-4836-4a86-8ff1-94fb18f3872f"	"TCGA-97-8172-01A"
"6aa29eba-181e-4d87-869b-86eab58cfcb7"	"TCGA-55-8206-01A"
"0aaf1076-c99d-408e-9220-dc307355b84e"	"TCGA-78-8662-01A"
"4ba51854-5c0b-45d1-a4e8-e0c6474b852f"	"TCGA-NJ-A7XG-01A"
"5ad39d12-4f87-49ab-92c0-85cfc7da246c"	"TCGA-S2-AA1A-01A"
"810bed03-efda-43e9-954b-e78fc995c7c8"	"TCGA-44-3918-01A"
"73313c2d-e900-4e2b-acd3-c055abd0ef87"	"TCGA-44-5644-01A"
"0b28df97-9f4f-486e-bb0e-1d6e86b735ec"	"TCGA-BS-A0UM-01A"
"cb64246a-392e-441d-8535-5631d58a0103"	"TCGA-BA-6870-01A"
"e95621da-3cb5-417e-819e-d095e24bdd24"	"TCGA-AN-A0FZ-01A"
"13123995-6cad-4f47-b5e4-57759f72de50"	"TCGA-AN-A0AT-01A"
"c137c37d-cc63-4427-b016-c3d62b1b8d35"	"TCGA-BH-A0BC-01A"
"e0360e14-ac48-403c-85b4-69f1cfdc79e7"	"TCGA-BH-A18S-11A"
"057010a9-87a8-44fa-b96e-502da90e5ebc"	"TCGA-E9-A22H-01A"
"2464bd79-e2f3-4e84-90b6-7cc5fa2e6722"	"TCGA-BH-A0B8-11A"
"e6642995-8a51-41c5-bd10-7d389c370e15"	"TCGA-A2-A0YL-01A"
"c77fc388-5434-450f-96ca-d702ec9ff899"	"TCGA-AO-A0JB-01A"
"3082d6cf-996a-49fb-9f4c-3201debcfef3"	"TCGA-GS-A9TW-01A"
"7289da10-0ce2-4587-9855-a530a5841ae2"	"TCGA-YL-A8SB-01A"
"046a4953-e614-4c69-963e-e7076cbe4530"	"TCGA-V1-A9O5-01A"
"42625023-88e5-4c8f-a7de-c6d3bc491ed7"	"TCGA-EJ-5495-01A"
"411a07ae-6bf8-4494-b499-cdb5d06d16c5"	"TCGA-G9-6373-01A"
"6097cb47-71ca-4468-8bbe-63b004e23d16"	"TCGA-EJ-7331-01A"
"9ce89bb6-b694-4f37-952b-88484c3e1e6b"	"TCGA-HC-8258-01A"
"3d56a003-e8e6-4995-9eba-29af69639b79"	"TCGA-EJ-A8FS-01A"
"20ae40e5-5214-4968-bab1-08f54a590dad"	"TCGA-J4-A67M-01A"
"bd550c9d-471b-481b-8930-db961d334c1f"	"TCGA-KC-A7FE-01A"
"0bdafc35-9d3d-494b-a08a-d642a8f64edf"	"TCGA-HC-7081-01A"
"f449ba6b-7743-4eb1-b45c-cf26b958513e"	"TCGA-ZG-A9L0-01A"
"1f6f8b34-2517-418d-8a49-e5f200ddf718"	"TCGA-EJ-5499-01A"
"d17dbcce-3151-438d-ba5e-8edfdb85f4e0"	"TCGA-EJ-7797-11A"
"ad386c68-e3ff-4d84-8a18-1da8a43aace3"	"TCGA-2A-AAYO-01A"
"0b260f88-9222-4295-bf28-1f06cef3e040"	"TCGA-CH-5762-01A"
"9f400141-f5b0-4bff-96f6-7cea076c2c17"	"TCGA-KK-A8IL-01A"
"24cb4b7d-871f-464a-be62-e45849061d98"	"TCGA-CH-5752-01A"
"a06e01fd-bbdc-4e94-a015-3bcd74da2200"	"TCGA-HC-A8D0-01A"
"ce9374c2-8221-4d50-b581-8992770a9eee"	"TCGA-EJ-7321-11A"
"7f02d691-9e90-4dfc-9f24-710b309226b6"	"TCGA-J4-8200-01A"
"a390b1a6-3039-401a-99b6-e9db5ab0c2ab"	"TCGA-EJ-5517-01A"
"60b5f329-0613-4081-996d-c3e7dbb80fe4"	"TCGA-EJ-7781-11A"
"eb456925-45a8-4cd3-9ac7-5c32818411c3"	"TCGA-51-4081-01A"
"f88ef64a-e635-4898-996f-971c96e06d4e"	"TCGA-HP-A5MZ-01A"
"c85990f8-8c60-4da1-b040-f63d714f7fed"	"TCGA-DD-AACE-01A"
"054ee4ee-c382-409d-819c-f4c99d2b52ff"	"TCGA-DD-A118-11A"
"d0b2ef9e-2779-41e9-99ea-ff1ac86d40d3"	"TCGA-G3-A7M8-01A"
"57e2af97-32e5-4696-b07b-5397069a00d2"	"TCGA-BD-A3ER-01A"
"053b19f9-3943-44e6-ba3a-0307723716f2"	"TCGA-DD-A113-01A"
"cb1b3b72-d0d2-4a1b-b66b-fc16dfd9a27e"	"TCGA-DD-A3A8-01A"
"9eff1d31-abdd-4493-a0a0-f0111ac67746"	"TCGA-BD-A2L6-11A"
"2a3750ca-f95b-4491-b9c9-5d033b7384c2"	"TCGA-ED-A7PX-01A"
"56353106-4047-4e0c-a15e-2bb7e139acc0"	"TCGA-DD-AADP-01A"
"1b0a8cb5-867c-41a4-a1f5-7405df600b54"	"TCGA-DJ-A4UP-01A"
"708c5985-acca-4fa6-a818-0eefaeebb2bd"	"TCGA-DJ-A2QB-01A"
"68fbc68a-b49f-48bc-a450-68a2e06b4e8e"	"TCGA-FE-A237-01A"
"14e91982-52f8-44f4-bad8-5d2729b8fd92"	"TCGA-ET-A39N-01A"
"180d1d29-4fea-4f1e-9fce-fdd2a36a1b89"	"TCGA-EM-A1CS-11A"
"f187ff10-558e-48a2-b127-b33db6466a50"	"TCGA-EM-A22Q-01A"
"fb7d8472-919a-42e8-831e-4b7143c0fe84"	"TCGA-EM-A2CL-01A"
"c3e140a4-a6e5-46be-bbc0-d5c6d10ae8ff"	"TCGA-EL-A3MX-11A"
"9df9821e-c41f-4c61-a59b-e05cf0f5f213"	"TCGA-EM-A3FL-01A"
"a2179cb6-a18b-48b7-9257-1c0ce4bce40e"	"TCGA-EM-A3ST-01A"
"12e14260-fb1c-4345-8d27-0adee93111a4"	"TCGA-ET-A4KN-01A"
"9c2130f8-5194-45ce-b73b-59942086e6cc"	"TCGA-EL-A3H1-01A"
"4a6fa80b-eb60-4d52-a265-c7e796d2bd02"	"TCGA-EA-A410-01A"
"f2254bda-aad2-4a27-9c96-802ff88ef859"	"TCGA-VS-A8QA-01A"
"1fc2bedb-3cf4-43b0-b0f5-8dbcfdc725e8"	"TCGA-2Y-A9GS-01A"
"5762dc4b-1f30-4675-967f-68c6a1d07197"	"TCGA-DD-A73D-01A"
"57b39a94-0b28-48a9-a50c-1ec3a598c04b"	"TCGA-56-7730-11A"
"428baf9d-1632-40a6-ae37-97196473fc4f"	"TCGA-85-7710-11A"
"29334de6-df29-40de-9838-89cfc8a994f6"	"TCGA-56-8504-01A"
"e7d6c232-faab-4467-8f7a-e025c041e3f4"	"TCGA-NC-A5HR-01A"
"54dd6fe2-0edc-465a-92b8-d03edd219b42"	"TCGA-66-2787-01A"
"ef6c74fa-0c53-4917-abae-84718013ac90"	"TCGA-46-3767-01A"
"e4c17e50-4fd2-4fa7-8466-29a2d055ff6a"	"TCGA-43-3920-01A"
"31354e62-cfd2-4119-9626-8385a727c542"	"TCGA-77-7142-01A"
"d3671a14-bff6-4914-bc3c-9aa8f4ab4697"	"TCGA-56-7580-11A"
"7ebf994b-3b8f-4fda-8921-376aad555504"	"TCGA-77-A5G7-01B"
"4ff744ae-d617-435d-bd67-74740a12fdeb"	"TCGA-L3-A4E7-01A"
"0d0a55ff-d50d-4cde-83b7-8c1edfdbcf1f"	"TCGA-AC-A2FM-01A"
"b585d0a7-a039-4593-9f46-7f4dd8326379"	"TCGA-BH-A0E1-01A"
"464dc7db-ebc8-4657-9f79-ec3bd83f666b"	"TCGA-AC-A23E-01A"
"a20b3dd2-1994-463f-b960-33eadbe79034"	"TCGA-A2-A04Q-01A"
"987da7e5-80e3-49d5-b51a-4d1ceac1b052"	"TCGA-AN-A0FW-01A"
"888c8e8a-f7d6-4159-a770-2805a02b07c6"	"TCGA-B6-A402-01A"
"21f004dc-f3ab-4b5f-a97f-2b4f4a75fda4"	"TCGA-C8-A26Y-01A"
"3f65d017-8bfc-46f0-999d-89c39289e6d0"	"TCGA-AC-A2FF-01A"
"ddc3f546-66cb-448c-ac82-4825a3f3843d"	"TCGA-E2-A15F-01A"
"141ca0a2-3b26-4f36-af1d-82b11f157ee1"	"TCGA-AO-A03R-01A"
"4a05596f-8e60-451c-8803-a5dba9ceeff0"	"TCGA-BH-A0DL-01A"
"cd21722d-1aa3-48a5-bd67-cd8d07e5ba72"	"TCGA-AQ-A7U7-01A"
"fa803a1d-7c45-4474-a362-c3a3c39eae0f"	"TCGA-AR-A0TV-01A"
"a1979071-e81d-41e2-9760-9b505303afc8"	"TCGA-AR-A0TQ-01A"
"a7820aa3-3fe5-4574-ae2c-47baa33b3167"	"TCGA-A2-A0SV-01A"
"3d488c08-57a1-4077-a244-2fae8bd9c2f6"	"TCGA-D8-A1X7-01A"
"bada56d4-d7b5-4b57-8b1d-abe8cb7d44fc"	"TCGA-GM-A2DL-01A"
"ecee798d-556c-43ee-9978-d36ea0eb9c8d"	"TCGA-D8-A1JN-01A"
"cf8ca7fa-d935-4462-85e1-68a9789391d4"	"TCGA-ES-A2HT-11A"
"5b52d9a4-9675-4ffe-9314-f9cf64fcbc3e"	"TCGA-KR-A7K0-01A"
"d75e8818-81a3-4b25-9416-c649ea71083c"	"TCGA-WX-AA44-01A"
"fafe4619-4a95-4a1c-b7e9-7528750c0350"	"TCGA-ED-A8O6-01A"
"162e6df6-eb27-495f-ad76-a6c42e9be729"	"TCGA-DD-AADU-01A"
"f7e8516c-b35b-43f2-a520-146be12d41f7"	"TCGA-2Y-A9H8-01A"
"65d5b6c5-d8c7-4191-835d-4f4cced4d7be"	"TCGA-G3-A3CJ-01A"
"7ba89d2a-6371-49d0-b1ad-a3463ff750e5"	"TCGA-DD-A4NS-01A"
"637cd6e0-c01e-4b95-9e92-8113deee7f8e"	"TCGA-DD-AACP-01A"
"e62a1625-73f9-49e4-9922-d15a6e18ee72"	"TCGA-G3-A5SM-01A"
"327c182b-0b4d-43d9-9215-7d712a88cf9b"	"TCGA-DD-AAVQ-01A"
"be9a1d46-2413-484d-9c4f-1d5e1a32168e"	"TCGA-CZ-5456-11A"
"02f5319b-f9f7-4efb-b9f1-ebf7c470d0ea"	"TCGA-CJ-4897-01A"
"5e8a4ba9-6182-4c6b-92f1-215b3915620b"	"TCGA-CW-5591-11A"
"472973b1-7bdc-4ca2-92eb-9ac3a6756aa1"	"TCGA-BP-5186-01A"
"ce6777ad-bd3a-4ef2-bf7b-8bddef6ff415"	"TCGA-AK-3433-01A"
"25bb544b-8a31-4c96-9d0c-8d7588d1a471"	"TCGA-CJ-4889-01A"
"4a092ce2-1ff8-4da5-9f29-fbf713903562"	"TCGA-A3-3335-01A"
"adadde58-de3b-4cf7-908b-5057831e400e"	"TCGA-B0-5711-11A"
"aa7770a2-6fbb-4693-8378-3b5de332deca"	"TCGA-CZ-5455-01A"
"a31cba8c-7fac-476f-9012-10b83a33ac11"	"TCGA-B0-5107-01A"
"1e83d40b-47bb-4c93-8229-8efa83fc752c"	"TCGA-CW-6088-11A"
"8b8af289-056d-4099-afc5-e4fbbdb08b0b"	"TCGA-CZ-4856-01A"
"a60c7fdb-b995-4cd5-bd7f-c2c288220d45"	"TCGA-B2-3924-01B"
"4fd34e9b-70ce-44dd-a1cf-9e699c224479"	"TCGA-B0-5110-01A"
"b68d3d99-1835-4ae4-bb96-00df753ec414"	"TCGA-CJ-4634-01A"
"5b21a1d4-6f9e-47be-bf85-44f4e224ab59"	"TCGA-CZ-5986-01A"
"22b5c52e-7058-4eb3-8727-277efaae4957"	"TCGA-B8-4151-01A"
"e6970c95-23a1-4c31-a5c0-4136a6b4b83c"	"TCGA-B0-5116-01A"
"4ef859f2-b000-4b18-b9cd-f9e4bab1957f"	"TCGA-BP-4174-01A"
"e443f994-90f1-407f-b80d-2e3dac7672f5"	"TCGA-CJ-4881-01A"
"a87339fe-17e7-43b0-8ad7-50762490d505"	"TCGA-AK-3431-01A"
"7a5f10cb-8950-441e-94f3-b1acaff3ce41"	"TCGA-B0-4811-01A"
"8dce803b-ba3b-4f7c-a460-25ff7cef0798"	"TCGA-A3-3313-01A"
"db65f186-701b-4b84-b8d8-4c087b2acd2d"	"TCGA-B0-5698-01A"
"2db269f3-ebae-48b1-b4b8-f233d2cef833"	"TCGA-B0-4815-01A"
"85fcf84c-7dab-4d8d-8a83-ed88f932b93c"	"TCGA-AK-3461-01A"
"8f5b9e17-54f7-4013-b0a0-5007c586c4d2"	"TCGA-43-A56U-01A"
"4e56ec3c-2647-42d8-b53d-2927010afa04"	"TCGA-77-7335-11A"
"a91fdfd7-13e0-4320-983a-b0bef49291be"	"TCGA-43-A475-01A"
"a66fbbba-1a57-4819-bce0-272d0abbc9f8"	"TCGA-22-5478-01A"
"06def615-6654-4c19-8487-14bbbfa0b174"	"TCGA-85-A5B5-01A"
"d5dde3d8-990f-4419-9e51-bd3d6ec3ef8b"	"TCGA-58-A46N-01A"
"d30abea8-7e83-4d1b-aecd-b00444aa2bee"	"TCGA-66-2769-01A"
"bb277bb7-07f1-4498-b20f-fc8cd2dfb285"	"TCGA-18-3409-01A"
"fcf75573-f0cd-46ac-8dcb-8e88893f3736"	"TCGA-60-2696-01A"
"e48e3fa2-609a-40c3-bb0c-c7bf45086053"	"TCGA-85-A4CN-01A"
"9fd7cbab-48bb-487b-94f0-839c73a61ba4"	"TCGA-85-8049-01A"
"59ab68cb-5682-4cdc-8e14-502671d02636"	"TCGA-58-A46L-01A"
"ceb077dc-63da-42a6-9e61-886a6203a4de"	"TCGA-22-5481-01A"
"4270dcb5-9056-4bc5-96c9-1a4714a579ea"	"TCGA-33-4566-01A"
"7ea4b5cb-f0da-46b5-9c06-4c952f964eb8"	"TCGA-68-A59I-01A"
"dc4cadc4-d8d0-4d74-b238-766d35414fae"	"TCGA-J1-A4AH-01A"
"4b7b72ef-c23e-452d-9497-e6b6d704cf57"	"TCGA-85-7696-01A"
"1e412150-7a76-476a-a872-89bed20af926"	"TCGA-98-A53H-01A"
"89bb71ae-b358-48aa-84b6-3551e480cdad"	"TCGA-33-4587-01A"
"197d57d9-f82b-43b8-8aea-bfaebbc18825"	"TCGA-33-AASB-01A"
"b934eb26-834f-4fb4-99ae-bc53ea9671fe"	"TCGA-34-8454-01A"
"babe063a-87ee-427f-bdb9-1c2ab959ed43"	"TCGA-CV-A464-01A"
"d1da897a-5b64-4154-a2dd-744e98fcca3d"	"TCGA-UF-A71E-01A"
"caf29d35-bd80-40af-bf55-ccef3d742b83"	"TCGA-P3-A6T8-01A"
"3daf8813-f1b7-4780-be88-5076b634ff2e"	"TCGA-CN-A641-01A"
"9db0c3a7-20ec-4b58-8749-675216bc291b"	"TCGA-EJ-7328-11A"
"9b69ed27-71bf-4584-8dc6-19e2a2e44ec4"	"TCGA-KK-A8I5-01A"
"739bf60e-2ef0-4510-8ad6-a9a2670db55f"	"TCGA-CH-5789-01A"
"2704c45c-bb49-42a6-a26a-4ac938bab4a7"	"TCGA-EJ-7125-11A"
